solvent ID,smiles,EA_0-1
zinc_231344680,C=C(C)CCN(CCO)CC(F)F,-4.079739989636319
zinc_702645949,C[C@H]1CC[C@@H]1NCCOCCF,-5.870751417614031
zinc_19278881,N#CCNC1CC1,-3.523878176166344
zinc_308308805,CC[C@@H](O)[C@@H]1CCCCN1CCF,-4.756950969949727
zinc_23094250,CC[C@H](CN)N(C)CC,-5.352088733677607
zinc_675903221,COCCN1CCC(C(F)F)CC1,-5.413475595858307
zinc_404441,CO[C@H](C)CCO,-5.603819305699398
zinc_663464527,CCCC[C@@H](C)NCCOCCF,-5.903484447667108
zinc_238363888,CO[C@H]1C[C@@H](O)C1,-5.346621512953383
zinc_83122209,CCN[C@H](CC)C1CCC1,-5.529298887046076
zinc_308060333,CCCN(CC[C@H](C)O)CC(F)F,-5.549798876682334
zinc_308251460,C[C@@H]1C[C@H]1CN[C@H](CO)CC(F)F,-4.76301072124315
13275258,C[C@H]1COC(=C)O1,-4.39026634196848
zinc_128911580,CO[C@H](C)CN[C@@H]1CC[C@@H](C)C1,-5.376723019687271
zinc_55028800,CCC(O)(CC)CNC(C)C,-4.196649919171636
zinc_133590886,CCC[C@H](O)CN[C@@H](C)CC,-5.266431801035957
zinc_50400740,CCC[C@H](CC)NC(C)C,-5.619983519171401
zinc_10120827,CCCNC1CCCC1,-5.309308764766292
zinc_147673159,CCC[C@@H](CO)OC,-4.792723548185634
zinc_388321084,CCOCCN[C@H]1C[C@H](C(F)F)C1,-4.372495786525984
zinc_584645757,OCCN1CC(F)C1,-4.286940024869407
zinc_1333782277,CO[C@H](C)[C@@H](C)NCCCC(F)F,-4.757528277721176
zinc_661772578,C[C@@H](O)[C@H]1CCCN1CCCF,-5.556025108808496
zinc_2015772,COC(=O)CN1CCCC1,-3.9760697720216713
zinc_220807833,CCNC[C@H](C)F,-4.302547110880312
643052,C[C@@H]1CCC[C@@H](O1)C,-5.829496368911896
zinc_4716349,O[C@@H]1CCOC1,-4.814484847668774
zinc_108281499,CC(C)C1CN(CCO)C1,-4.372647179274574
zinc_35601958,C[C@@H](O)CN[C@H](C)C1CC1,-5.398846271503057
zinc_4299173,CO[C@@H]1CCCNC1,-4.639633123317055
zinc_233565180,CCN[C@H](CC)[C@@H]1CC1(C)C,-5.270259243523139
zinc_659953878,C[C@H](O)CN(C)C[C@H]1CC=CC1,-4.254829216581802
zinc_34134454,C[C@@H]1CN(C)C[C@@H]1O,-4.391237044560978
zinc_49633863,CC(=CCN(C)CCO)C,-4.177410565803535
zinc_828405853,CC[C@H](O)CN1C[C@H](C(F)(F)F)C1,-4.8512489015535
zinc_82291710,CCC[C@@H](O)CCNC(C)C,-4.794383533677276
zinc_104608600,CNC[C@H](O)CF,-4.316600959585936
zinc_134087707,CO[C@H](C)[C@@H](C)N[C@@H](C)CCO,-5.35448973264262
zinc_19404245,CC(C)NCC#N,-3.5296339564767707
zinc_148581303,C[C@@H]1CCO[C@@H]1CO,-4.767174385490997
zinc_162540043,CCC[C@H](CC)NC[C@H](C)CO,-5.498828341972135
zinc_231369430,C=CCCCN(C)CCC,-3.990494437305265
zinc_82492700,C[C@H](O)[C@@H](C)N(C)CC1CCCC1,-5.252994165803333
zinc_60313124,COCCN1CCC(C)(C)CC1,-5.5777842797907
zinc_307925954,CC[C@H]1CC[C@H]1NCCOC,-5.378722379273072
zinc_306429622,CC(C)CN[C@@H]1CC[C@H]1O,-5.566331697409336
zinc_307924149,CO[C@H](C)CN(C)CCCF,-4.23231521036065
zinc_680849017,CC[C@H]1CCCCN1CCOC,-5.415271374093515
zinc_6489179,CC[C@H](O)CN1CCCC1,-5.460327488084031
zinc_166313003,CCCC[C@H](COC)NCCOC,-5.9593390217604005
zinc_663377167,C[C@H](O)CNCCOCCF,-4.284902406218061
zinc_37625136,C[C@@H](CO)N1CCCCC1,-5.830323249739835
zinc_38415638,CC(C)(O)C[C@H]1CO1,-4.857271202073706
zinc_131980606,CO[C@@H](C)[C@H](C)NCCCO,-5.68961774300563
zinc_308545348,C=CCOCCNC[C@H](C)CC(C)C,-3.783949871503624
zinc_228836993,CCCCNC1(C)CCC1,-5.872427083937326
zinc_393303659,CC[C@@H](CO)N(C)CCCOC,-4.765931396891451
zinc_42223190,CCCCN[C@H](C)C(=O)OC,-3.909205100520482
zinc_379387157,CCCCN(C)C(=O)[C@H](CC)OC,-4.133138089118561
zinc_5651402,CCN[C@@H](C)CC,-4.376873001036592
zinc_394391957,CCOC[C@H](C)NCC[C@@H](C)CC,-5.318414422798037
zinc_82681145,CC[C@H](C)CNC[C@@H](O)C(F)(F)F,-4.605709266323716
zinc_225545123,CC[C@H](C)N(C)C[C@@H](O)C1CC1,-5.381959231085292
zinc_335584819,COCCN1CC[C@H]2CCC[C@@H]12,-5.32669209533653
44141288,C1COC[C@@H]1C#N,-3.587832060103238
zinc_17327358,CCCCN1C[C@H](C)O[C@H](C)C1,-5.56571203523445
zinc_711453000,C[C@@H](O)[C@H](C)N1CC[C@H](CF)C1,-5.396494470464406
zinc_33961375,COC(C)(OC)C1CC1,-5.8052696766838805
zinc_19904383,COC[C@@H](C)NC1CCCCCC1,-5.477746787565621
zinc_31688068,CC[C@@H](C#N)N1CC1,-3.548735846632741
zinc_1712114,CCCCOC(=O)OCC,-4.618048947149892
zinc_1338488996,C=CC[C@H](C)NC[C@H](O)CCC(C)C,-4.0532583564766025
zinc_306466250,C=C[C@@H]1CCCCN1C[C@H](C)O,-3.834329896374678
zinc_929125769,CCCCN(C)CCOC1CC1,-4.562968364764149
zinc_219083664,COC(=O)CN1[C@@H](C)CC[C@@H]1C,-4.038260640412712
zinc_306175633,O[C@@H](CF)CN1CCC(F)(F)C1,-4.172390356477259
zinc_661968138,CC[C@H](CN1CC[C@H]2C[C@@H]2C1)OC,-5.518475693262689
zinc_19260482,CC[C@H]1O[C@@H]1C,-4.766312074612238
zinc_223884190,CCCC(CCC)NC[C@@H](C)OC,-5.621650833159528
zinc_39221553,CC1(C)CC[C@@H](CO)O1,-4.592082329532319
zinc_1621030,CCC[C@H]1O[C@H](C)[C@@H](C)O1,-5.60635105906875
zinc_50369071,CO[C@@H]1CCC[C@H]1NCC(C)C,-5.47451448911907
zinc_83398791,COC[C@H](N[C@H]1CC[C@@H](C)C1)C(C)C,-5.3379559419685005
zinc_336334599,CCCN1CCCC[C@H]1[C@H](C)O,-5.1703460663187455
zinc_53196366,COC[C@H](C)NC[C@@H](C)N(C)C,-5.485352312955769
14671575,C[C@@H]1CCOC[C@@H]1C,-5.439544111917462
zinc_5523462,CCCC(CCC)N[C@@H](C)CO,-5.553407218651248
zinc_59567066,C[C@@H]1CC[N@](C2CCCC2)C1,-5.54856453678788
zinc_41047725,CN[C@@H](CO)C1CC1,-4.8311753119167244
zinc_85351572,CCC(C)(C)N(C)CC(OC)OC,-5.921995720205395
zinc_85350957,COC(CN1CCCC1)OC,-5.428310252848624
zinc_44723852,CCOC[C@@H](C)NC[C@H](C)O,-5.7715184974102
21429516,C[C@@H](CCOC)S,-3.860489991710948
zinc_218880724,CCOCCN(C)C1CCCCC1,-5.613485917096806
zinc_711737618,C1CCN(CCOC2CC2)CC1,-4.6210071274614455
zinc_85508013,CCCCCCCOCC,-4.784561622800085
zinc_50193514,CCC[C@H](O)CN(C)CCOC,-5.415143044563098
zinc_880294769,COC[C@H](C)N1CC[C@@H](CF)C1,-5.306102412435016
zinc_3870759,CCCCNCCS,-3.774188717096179
zinc_322684320,C=C[C@@H](C)NC[C@@](C)(CC)OC,-3.9015961533681054
zinc_82681118,O[C@@H](CNC1CCC1)C(F)(F)F,-5.405714393782635
zinc_379343988,C[C@@H]1CC[C@@H]1NCCOC(F)(F)F,-5.368515883937776
zinc_1845902,CCCCCOC,-4.5582140290162405
zinc_230690045,C[C@@H](O)CNCC(F)(F)C(F)F,-4.698007003108171
zinc_308036579,CC[C@@H](C)N(CCO)CCCF,-4.831111025906211
10080341,C[C@H]1OCC(=O)O1,-3.794117730569165
281235,CC(C)P(=O)(N(C)C)N(C)C,-4.210933456994857
zinc_84177755,C[C@H](O)CNCCOC(F)(F)F,-4.337665809328239
zinc_70205449,O[C@H]1CCCN(CCC(F)(F)F)C1,-4.791017005180249
zinc_79929860,CC[C@H](N)N(CC)CC,-5.66852670466357
zinc_379308607,CCOC[C@H](C)NCCC(C)(F)F,-4.305784932642712
643051,C[C@H]1CCC[C@@H](O1)C,-4.718622793782813
59701127,C1CC21COC(=O)OC2,-3.895893369948949
zinc_688716117,C[C@H](CCO)NCCCC(F)F,-4.379704953368287
zinc_221154458,OCCN(CC(F)F)C1CCC1,-5.382991336786605
zinc_1733658,OC[C@@H]1COCO1,-4.748794513989992
zinc_1759074,CC[C@H](O)C(C)(C)N,-5.7600410735758105
zinc_306694502,C[C@H](O)CN1CCC(F)(F)C1,-4.096134727460966
zinc_147577981,C[C@H](NCC(F)F)[C@@H](C)O,-4.3178522196863645
zinc_4775714,CCN(CC)CCCCS,-3.8478271025927615
zinc_300777002,C=CCCCN(C)CCCO,-3.999953937823565
zinc_83694037,OCC(CO)NCC(F)F,-4.434178940931707
zinc_382543778,CCC1(NCC(C)C)CCCC1,-5.4633835523305
338922,C[C@H]1CC[C@@H](N(C1)C)C,-5.944905141968464
zinc_308361599,CCCCCCN1CCO[C@H](C)C1,-5.5703000248708765
zinc_49310783,FC(F)(F)COCCNCC1CC1,-4.297363492229694
zinc_238461086,C[C@H]1CN(C)CC[C@H]1O,-4.918551962696393
zinc_307946895,C=C[C@H](C)NC[C@@H](O)CC(F)(F)F,-3.906582064248532
zinc_68986284,CCCC[C@@H](CC)NCCOCC,-5.902997749222593
7302,C1CC(=O)OC1,-4.088569266321593
zinc_45018982,COCC[C@@H](C)NCCO,-4.338079519170177
zinc_34161218,C[C@@H]1CNC[C@H]1C,-4.264475001034387
zinc_308305818,CO[C@H](CNCC(C)C)C(F)(F)F,-5.897377061138879
zinc_308243736,CC[C@@H](C)NC[C@@H](OC)C(F)(F)F,-5.356156858028642
zinc_656685464,COC[C@@H](C)NCCC(C)(C)F,-5.507969753367344
zinc_403234,CC[C@@H](O)COC,-4.837769801036396
zinc_84285381,CN1CC[C@H](CCO)C1,-4.543607956475142
zinc_307421829,CO[C@@H](C)CN(C)CCF,-4.686106870465264
zinc_39295586,COC(OC)[C@@H](O)CO,-4.51369569740846
zinc_90755508,N#C[C@H]1COC(=O)O1,-2.977897117097916
zinc_379372502,C=CCCCCN[C@H](CC)COC,-4.005212431085555
zinc_220541194,FCCCCN1CCOCC1,-5.591936497409394
zinc_308543450,CCOC[C@H](C)N[C@@H](C)CCC1CC1,-5.5428931958571255
zinc_87480092,CCCC[C@H](C)N[C@H](COC)C1CC1,-5.620858816580689
zinc_681695966,C=CCN(C)CCC(C)(C)O,-3.918646306735698
zinc_307046327,C=C(C)CN(C)[C@@H]1CCC[C@H]1O,-4.003205662175109
zinc_231345023,CO[C@@H](C)CN(CCO)CC(F)F,-4.958499170982153
zinc_1674166,CC[C@]1(C)OC[C@H](C)O1,-5.491829761659672
zinc_1701826,CC(=O)OC[C@@H](C)OC(=O)C,-3.8792254569952336
zinc_37118231,C#CCNCC1CC1,-3.6283817139910512
zinc_660932704,COC[C@H](C)N1C[C@@H]2CCCC[C@H]12,-5.484903765804388
zinc_49752923,C=C(C)CN[C@@H](CC)CO,-4.033062822798432
zinc_644654014,C[C@@H](O)CNCC(C)(F)F,-4.70829225285097
zinc_307644884,CN(CC(F)F)C1(CO)CC1,-4.712488733678206
zinc_2044536,CCC[C@H](C)NCCO,-4.290520804144517
zinc_44257583,C[C@H]1CN[C@@H]1C,-4.3714103875650085
zinc_379364449,CC[C@@H](N[C@@H](C)[C@H](C)OC)C1CC1,-5.473942812434352
zinc_45620471,COCCN(C)CCC[C@H](C)O,-4.885761409324504
zinc_200162772,CCN1CCO[C@H](C(C)C)C1,-5.5153863005174895
zinc_1592144,CC(C)OC1CC1,-5.492059289119415
zinc_379322349,CC(C)CN(C)CCCCCF,-5.527449599998725
zinc_70559781,C=CCCNCCO,-3.9511258839392176
zinc_679857505,CO[C@H](C)CN1CC[C@H](C2CC2)C1,-5.380755740933269
zinc_1723260,CCNCCCNCC,-4.594067328498139
zinc_308000252,CC[C@@H](CO)NCCCCCF,-4.809197309844986
zinc_223886673,CCCC[C@H](CC)NC[C@@H](C)OC,-5.440740165802119
14671577,C[C@@H]1C[C@@H](COC1)C,-4.332491701554355
zinc_252831037,CO[C@H](C)CN[C@@H]1CCC[C@H]1OC,-5.391428404145836
zinc_39057964,CCOC(=O)CNC1CCC1,-3.924609063211632
zinc_5593217,CC[C@@H](C)C(=O)NCCOC,-4.403396368912586
zinc_67425153,CC(C)CN1CC(O)C1,-5.535509788599012
zinc_33835553,CCC(CC)N1CCCC1,-5.414157011398904
zinc_761056507,COCCN1CC[C@@H](C(F)(F)F)C1,-4.545897734716286
zinc_2036046,CC[C@@H](C)OCO[C@H](C)CC,-5.418375558549879
zinc_2557063,C=COC(C)(C)CC,-4.201105214507957
zinc_39017082,OCCCC1COC1,-4.48732043523396
zinc_85793882,C[C@H](O)[C@@H]1CN(C)CCO1,-5.58456750466283
zinc_204585770,CCC1CN(CC(C)C)C1,-5.546974225905935
zinc_934017377,C=C(CC)CN1CC[C@H]1CO,-4.00020771399036
zinc_82901255,COCC[C@H](CO)NC(C)C,-5.65798864870569
zinc_705078433,C[C@](O)(CNCCF)C(F)F,-4.503119786527368
zinc_308068260,CC[C@@H](C#N)N[C@H](C)[C@@H](C)OC,-3.61585308186453
5325910,C[C@@H]1CC(=O)OC1,-4.106320503626914
zinc_137749340,COC1(CO)CCC1,-4.747036563729148
zinc_114932257,CO[C@H]1C[C@@H](CO)C1,-4.731092393782873
zinc_44479813,FC(F)(F)CNC1CCC1,-4.456872953369002
zinc_308276543,C[C@H](N[C@H](CO)CC(F)F)C1CC1,-4.73905782382983
zinc_642700274,CC[C@@H](CN1CCC(F)(F)C1)OC,-5.396605313988662
zinc_671692596,FCCCCN(CC1CC1)C1CCC1,-5.413120325387669
zinc_96306728,COCC1(CO)CC1,-4.7277227668393245
zinc_39278421,COCCCC=O,-3.5479103398957874
zinc_1682278,CC(C)C1(C(C)C)O[C@@H](C)[C@H](C)O1,-5.597188632126612
zinc_322736914,CC[C@@](C)(CNCCF)OC,-4.254119376166569
zinc_19394051,CCOCCCCN,-4.58031580725426
zinc_649720319,CC[C@H]1CN(CC)[C@@H](CC)CO1,-5.372751728498934
zinc_394424066,CC[C@@H](C)C[C@@H](CO)NCC(C)C,-4.699994884975688
zinc_307505818,CCCCNC1CN(C)C1,-4.574971743006094
zinc_388750,OCCN1CCCC1,-5.37734715440579
zinc_388407654,CC[C@H](CNC1CCCC1)OC,-5.39616608912263
zinc_322620939,C=CCCCNC[C@](C)(CC)OC,-4.014552331608222
zinc_5965197,CN(C)[C@H]1CCC[C@@H]1O,-4.869279780309667
zinc_306526791,C[C@H]1C[C@H](O)CN1CCC(F)(F)F,-5.0658518507778565
zinc_19732709,CC(C)CCNCCN,-4.299037757513157
zinc_307702755,C[C@@H]1CC[C@H](N(C)CCO)C1,-5.379468565805398
zinc_1733938,C=C[C@H](CO)N1CCCCC1,-3.857342940933336
zinc_5104115,CCN1[C@@H](C(C)C)[C@H]1C,-5.2659146031089685
zinc_68908623,CN(C[C@@H](O)C1CC1)CC(F)(F)F,-4.673737875648556
zinc_653898424,C=C(C)CN(C[C@H](C)O)C1CC1,-3.7500035170953634
zinc_19885290,CCC(CC)CNCC(=O)OC,-5.701221960621598
zinc_608564709,CC[C@@H](C)CN(C)[C@H](C)COC,-5.505808574094541
zinc_652019004,COC[C@@H](C)N[C@H](CO)CCF,-4.776060242486091
zinc_321283648,C=CCC[C@@H](CO)N[C@@H](C)CC,-4.015801059065379
zinc_160520877,CCCCN(C)C(=O)[C@@H](C)OC,-4.100701539895675
zinc_34077739,CCC(O)(CC)COC,-5.422374412436614
zinc_300042522,CO[C@@H]1CCN([C@H](C)[C@H](C)O)C1,-5.5059352062182665
zinc_307435234,C=C[C@H](CO)N[C@@H](C)CC,-3.754310706736317
zinc_307414344,C[C@H]1C[C@H]1CN1CCO[C@H](C)C1,-5.494923115023037
zinc_39079026,N#CCN1CCC(F)CC1,-3.572405653887203
zinc_379407974,C=CCN(C)C[C@@H](O)CCC(C)C,-3.918819523314356
zinc_308129872,CC[C@@H](C)N(CC=C(C)C)CCO,-4.238248356476129
zinc_200190353,CC(=O)O[C@@H](C)CN1CCCC1,-5.58046739896286
zinc_2507600,CC(C)(C)OCCN,-5.594058770983708
zinc_306176593,C=C(CC)CN1C[C@@H](O)C[C@@H]1C,-3.988547347148097
zinc_656657879,CCO[C@H]1CN(C[C@H](C)CC)C1,-4.544150938861084
zinc_84177598,CCC(CC)NCCOC(F)(F)F,-5.78123449534067
zinc_157469,OC[C@@H]1CCCO1,-4.572591624869813
zinc_131848868,CC(C)[C@@H](NC[C@@H](C)O)C1CC1,-5.29341694507528
zinc_335890506,COCCN1CCC[C@H](C)[C@H]1C,-5.612263512953008
zinc_929754347,COCC(COC)N1CCC[C@H]1C,-5.359228576165575
zinc_211291531,CCC[C@@H](CNC(C)C)OC,-5.304099146113427
zinc_575539061,C=CCN[C@H]1CC[C@@H]1O,-3.8870317616578447
zinc_586768196,CCOCCN(C)CCC(F)(F)F,-5.665658998963818
zinc_2522933,CCNCCOCC,-4.333949264249221
zinc_37180292,C1CC(CNC2CCCC2)C1,-5.469509583420239
zinc_70595502,C=CCCN(C)C[C@@H](C)O,-3.974092155439308
zinc_19088061,CNC[C@H](C)CN1CCCC1,-5.42126805181262
zinc_78675992,CO[C@H](C)C[C@H](C)O,-5.597711164765814
zinc_132909706,COCCN[C@@H](C)CCO,-4.384154429015773
zinc_688715649,CC1(CNCCCC(F)F)CC1,-4.315427160620998
zinc_113081872,CN1C[C@@H](F)C[C@H]1CO,-4.775404153369014
zinc_52966071,COCC[C@H](C)CNC(C)C,-5.187731633159268
zinc_167072178,CO[C@H](C)CN[C@H]1CCC[C@@H]1C,-5.507238008290819
zinc_87689884,CCCCN(CCO)CCF,-4.769193278757268
zinc_2041069,CCNCCO,-4.221045436270495
zinc_1716705,CCCCC[C@@H](C)NCCO,-6.305895150260555
zinc_21953262,CCO[C@@H](C)CNC,-5.850322934713889
zinc_1716706,CCCC(CCC)NCCO,-5.62172110051826
zinc_158875357,CCCCCCN(C)[C@H](C)CO,-5.496016866323775
zinc_388344,CN1CCCC[C@H]1CO,-4.777351027979826
zinc_19785891,C[C@@H]1CCCN(CCO)C1,-4.826515007253384
zinc_307909332,CCOCCN[C@@H]1CC[C@H]1C,-5.386426408291422
zinc_44133356,C[C@H](O)CCN(C)[C@@H](C)C1CC1,-5.318471434197507
zinc_307614114,CCN(CCF)C1CCC1,-5.292418841451424
zinc_307750628,CC[C@H]1CCN1CC(C)C,-5.563908901555442
zinc_651982970,CCC[C@H](C)N[C@H](C)COCC1CC1,-5.252964393781963
zinc_200981992,CCOC1CCN(CCOC)CC1,-5.4193295025881305
zinc_38124324,C[C@H](CO)NC1CC1,-4.754773355441446
zinc_70642732,COCCN[C@@H]1CC[C@H](C)C1,-5.383546847669175
zinc_19090919,CC(C)C[C@H]1CCNC1,-5.447739662176259
zinc_143674370,CCCCCN1CC[C@H](OC)C1,-4.583078138860165
zinc_306421850,CC[C@@H](C)CN[C@H](C)CF,-5.686126522282176
zinc_168609028,C=C(C)COCCNCCCC,-3.944509463210939
zinc_107120042,COC[C@@H](CO)NCC(C)C,-4.305149212435026
zinc_167079157,CO[C@@H](C)CN[C@@H](C)CCC(C)C,-4.436553966841788
zinc_306804696,C[C@@H]1C[C@H](O)CN(CC(F)F)C1,-4.370569173059808
zinc_663340919,CC[C@H](C)CNCCOCCF,-5.287409975131364
zinc_69664749,CCOCCN[C@H](C)CC1CC1,-5.913798176168452
zinc_148813971,COCCN1CCC(F)(F)C1,-4.421741807252609
zinc_202491460,C=CC1CCN(CCOC)CC1,-3.9299787772036185
317681,COCCC1CC1,-5.427708211399628
zinc_20039690,CCCCCNCC#N,-3.5481709865297595
527630,CN(C)P(=O)(C#N)N(C)C,-3.028468275648034
zinc_39103650,COCOC1CN(C(C)C)C1,-5.485676437304862
zinc_322491159,CC[C@H](NC[C@@H](CC)OC)C1CCC1,-5.37786944456051
zinc_5651140,CC[C@@H](CO)OC,-4.7834795917097725
zinc_32252004,OCCCN1CC1,-5.591258180309193
zinc_20177644,CCCNC(C)(C)C#N,-3.472603912954568
zinc_1635585,CCOCC[C@H](O)CC,-5.488018296372535
12522356,CC(=C)[C@]1(CO1)C,-3.836586723318237
zinc_231346034,OCCN(CCCF)CC(F)F,-4.767404047667404
zinc_51837844,C[C@@H](O)CN(C)C/C=C/Cl,-2.9748071046640243
zinc_260009249,CN1C[C@@H](O)C(F)(F)C1,-2.982934947148548
zinc_68946996,CCN(CC1CC1)[C@H](C)C#N,-3.74413810569994
zinc_82238124,CC(C)[C@H]1CCCN1CC#N,-3.633422373057941
zinc_149266017,CCOCCN1[C@H](C)CC[C@H]1C,-5.44152523108562
zinc_5768076,CCOCC(=O)CC,-3.622273222795978
zinc_82425008,COCCN1CC(O)C1,-4.404191618653079
zinc_59113554,CN(CCO)CCF,-4.832266341969024
zinc_388461836,CO[C@H](C)[C@@H](C)NC[C@H]1C[C@H]1C,-5.305835757514699
zinc_1641287,CCCCNC(=O)C,-4.386505475646004
12696584,C[C@H]1C[C@@H](OC(=O)O1)C,-4.690919753367605
zinc_642529727,CCCCN(CCOCC)C1CC1,-5.388833469431284
zinc_201611978,COCCN1CCCC[C@@H]1C,-4.592655380311085
zinc_127623781,COC(CN(C)C1CCC1)OC,-5.464029214507633
zinc_308618953,CCOC[C@H](NC[C@@H]1C[C@H]1C)C(C)C,-5.624322259065513
zinc_716738308,C[C@H](O)CCCN(C)CCCF,-4.903328410363721
zinc_6905154,C=C(C)CN(CCOC)CCOC,-3.991824370985035
zinc_20037674,OCCNCC1CC1,-4.355030630052099
zinc_19905065,CCCC(CCC)N[C@@H](C)COC,-5.468460638342643
zinc_84177771,C[C@@H](NCCOC(F)(F)F)C1CC1,-5.402996383420187
zinc_88024370,CC(C)CCNCCCF,-4.4161809865273405
zinc_87358164,CC[C@@H](C)CN[C@@H](C)CCCO,-5.620713593783956
zinc_5647813,CCCNC(C)C,-4.377239803109424
zinc_219505962,OCCN1CC[C@@H](CF)C1,-5.321665150259743
zinc_649694060,CC(C)N(CC1CCC1)C1COC1,-4.37939696787709
zinc_4996385,C[C@@H]1CC[C@@H](N2CCOCC2)C1,-5.9279797347158025
zinc_306927247,CC(C)C(=O)OCCC1OCCO1,-4.00147931605899
zinc_43522135,CCC(CC)CN(CC)[C@H](C)C#N,-3.5614434880825034
zinc_39077727,O=CN1CCC[C@H]1CO,-4.216864555440625
zinc_666808127,CCC[C@@H](CC)NCCCNC,-5.660775336787997
zinc_657789045,CO[C@@]1(C)C[C@H]1NCC(C)C,-5.413794978238096
zinc_2567998,CCCCC(OC)(OC)OC,-5.544885146115219
642612,C[C@@H]1CC[C@@H](N(C1)C)C,-4.461748236268466
zinc_2035003,CC[C@@H]1CCCCN1,-4.3896381658036345
zinc_35635765,CC(C)(C)NC[C@@H]1CO1,-5.766140242487065
zinc_886008653,C[C@@](O)(CN1CCC1)C(F)F,-4.969070366841255
zinc_71773002,CNC(C)(C)C[C@H](C)O,-5.613300441451787
zinc_656657983,CCO[C@H]1CN(C[C@@H]2C[C@@H]2C)C1,-5.4717769989615945
zinc_677905307,COC[C@H](C)N1CC[C@@H](C2CC2)C1,-5.324719570984961
zinc_306576956,CC[C@@H](C)CN1C[C@H](F)C1,-4.529666998963484
zinc_252731328,CC[C@@H](COC)N[C@H]1CC[C@H](C)CC1,-5.566575477721242
zinc_306957342,CCN1CC[C@H](CO)C[C@@H]1C,-5.652699709845134
zinc_379407773,C=CCCN(CCOC)CCOC,-3.951478675650493
zinc_166893841,C[C@H]1C[C@H]1CNC[C@@H](C)O,-5.1931050383422175
zinc_251299395,CC(C)[C@@H]1CCCCN1C[C@H](C)O,-5.4077613616574585
zinc_336279831,FC[C@@H]1CN(CC2CC2)CCO1,-4.332038574093055
zinc_379315209,CCCCN(CCF)CCCO,-5.662087272537668
zinc_4050500,CC[C@H](C)NC[C@@H](O)C(F)(F)F,-4.422826532640983
zinc_35602284,CC[C@H](C)[C@@H](C)N[C@@H](C)CO,-5.393316650777116
zinc_33358749,N[C@H]1CCCO1,-5.354996665284456
zinc_388400211,C=CCCN(CCO)[C@@H](C)CC,-3.98735423005364
zinc_83122276,CCN[C@H](C)C1CCC1,-5.539207150260582
zinc_50402891,CCC[C@@H](CC)NC1CCC1,-5.422429915026903
zinc_675552984,CC(C)OCCN(C)CCC1CC1,-5.55438355233354
zinc_663463367,C[C@H](NCCOCCF)C1CCC1,-5.343435044556408
13499612,C[C@@H]1CCO[C@@H](C1)C,-5.36057548393829
zinc_379393565,CCC(CC)N(CCF)CCOC,-5.769950630053141
zinc_1655620,CCNCCCN,-4.331821817615953
zinc_379204794,COC[C@@H](C)NCCC(C)(F)F,-4.357559231089488
zinc_306505669,C[C@@H]1CN(CC(F)F)C[C@H]1C,-4.380805602072796
zinc_1671170,C[C@H]1CCCCCN1CCO,-4.828524686011312
zinc_640053569,CCN(CCO)[C@H](C)C(F)(F)F,-4.796588630052733
zinc_307752517,C[C@@H]1CN(CC(F)(F)F)C[C@@H]1O,-5.008724974092955
zinc_79064812,OCCCN1CCC1,-4.840366648705526
zinc_1665828,CN(C)C(=O)N,-4.674579224870422
zinc_1655647,CCOC(=O)OCCCN(C)C,-4.164440283938593
zinc_379354862,CC(C)CN(C)CCO[C@H](C)C#N,-3.4734501119196817
zinc_307921454,C=C[C@H](CO)N[C@H](C)CCC,-3.879572994817863
zinc_1201582683,CCN1CCC2(CCC2)C1,-5.685509581348072
zinc_87100759,COCCN(N)CC(C)C,-5.556110006217477
zinc_161877956,C=C(C)COCCN[C@@H](C)CCC,-3.944687825905831
zinc_45663565,CCCCNCCCCN(C)C,-4.51332186321213
zinc_213532728,CNCC1(OC)CC1,-5.446068603108667
zinc_130418545,CCC(CC)CNC[C@H](C)CNC,-5.298407490158724
zinc_388123098,CCCCN(CCF)C1CC1,-5.53239490777244
zinc_388846348,CC(C)CCOCCN1CCCC1,-5.427259798961847
zinc_5762967,C[C@@H](CO)NC1CCCC1,-4.809583079795035
zinc_37258452,CCCC[C@@H](C)N[C@H](C)CO,-5.069548619687329
zinc_53550238,CCCCCNC[C@H](C)OC,-5.565938006216831
zinc_319128234,C=CC[C@H](CC)NC[C@](C)(CC)OC,-4.050065852853624
zinc_87774893,CC[C@H](C)[C@H](C)NCCF,-5.6217501720197145
zinc_19872678,CC[C@H](C)N1CCOCC1,-5.5130546528495294
zinc_130966779,CCC[C@H](C)NCCOCC(F)F,-4.204959492226308
zinc_308422856,CCO[C@H]1C[C@H](N(C)CCOC)C1,-5.366841753370976
zinc_663342362,CC(C)CCCNCCOCCF,-4.40022342590667
zinc_614369421,C=C(C)CN(C)CCOC,-4.040569575130114
zinc_674458931,COCCCN1C[C@@H](C)[C@@H](C)C1,-5.367246733675067
134849271,C1[C@@H]2[C@@H](O2)CO1,-4.320365166839416
zinc_932969511,CCO[C@H]1CCN(CCOC)C1,-4.601519090151216
zinc_238808734,C[C@H]1CCCCN1C[C@H]1CO1,-4.630233032124831
zinc_37948844,CCCC[C@H](CC)NCCC,-5.486584820725337
zinc_5105207,C[C@@H]1[C@@H](O)CN1C(C)(C)C,-5.854981461139314
zinc_4792586,CCCCNC(C)C,-4.365203042487902
zinc_662168878,C=C[C@H](CO)NCCCCF,-3.630570887045778
